park_name,state,region,trail_name,distance_miles,elevation_gain_ft,difficulty,latitude,longitude
Glacier National Park,Montana,Northwest,Iceberg Lake Trail,9.3,1450,Moderate,48.79961,-113.67921
Glacier National Park,Montana,Northwest,Jackson Glacier Trail,15.4,2034,Hard,48.67431,-113.60868
Glacier National Park,Montana,Northwest,Johns Lake Loop,1.9,183,Easy,48.63552,-113.86758
Glacier National Park,Montana,Northwest,Kinta Lake Boulder Pass Trail to Goat Haunt Ferry,30.4,4819,Moderate,48.93547,-114.35274
Glacier National Park,Montana,Northwest,Kinta Lake via Boulder Pass Trail,13.3,1000,Moderate,48.93527,-114.35248
Glacier National Park,Montana,Northwest,Kintla Lake Campground,9.9,875,Moderate,48.93597,-114.34573
Glacier National Park,Montana,Northwest,Kootenai Lakes Trail,5.5,364,Easy,48.95776,-113.89217
Glacier National Park,Montana,Northwest,Lake Francis Trail,16.9,2358,Moderate,48.9577,-113.89234
Glacier National Park,Montana,Northwest,Lake Isabel Trail,33.1,3927,Moderate,48.27489,-113.60325
Glacier National Park,Montana,Northwest,Lake McDonald Trail,13.7,1246,Easy,48.5525,-113.98853
Glacier National Park,Montana,Northwest,Lincoln Lake,15.6,3392,Hard,48.59939,-113.88763
Glacier National Park,Montana,Northwest,Logging Lake Trail,25.6,2158,Moderate,48.69845,-114.19204
Glacier National Park,Montana,Northwest,Loneman Lookout Trail,14.2,3861,Hard,48.43683,-113.8027
Glacier National Park,Montana,Northwest,Lower Quartz Lake via Quartz Creek Trail,13.8,1315,Easy,48.72517,-114.22817
Glacier National Park,Montana,Northwest,McDonald Creek Trail,5.0,213,Easy,48.63623,-113.86793
Glacier National Park,Montana,Northwest,McDonald Creek Via Johns Lake,1.9,262,Moderate,48.63351,-113.86239
Glacier National Park,Montana,Northwest,Medicine Grizzly to Triple Divide Pass,12.7,853,Moderate,48.60248,-113.38367
Glacier National Park,Montana,Northwest,Mokowanis River - Stoney Indian Pass,27.2,3458,Hard,48.9959,-113.65969
Glacier National Park,Montana,Northwest,Mount Brown Lookout Trail,10.0,4209,Expert,48.61682,-113.87602
Glacier National Park,Montana,Northwest,Mount Brown Lookout via Gunsight Pass Trail,9.3,4222,Hard,48.61682,-113.87545
Glacier National Park,Montana,Northwest,Mount Henry Trail and Scenic Point via East Glacier Park Village,12.4,3106,Hard,48.44911,-113.23446
Glacier National Park,Montana,Northwest,Mount Oberlin Trail,3.5,1519,Moderate,48.69552,-113.71759
Glacier National Park,Montana,Northwest,No Name Lake via Dawson Pass Trail,9.4,1295,Moderate,48.49196,-113.36562
Glacier National Park,Montana,Northwest,North Circle,49.5,10731,Expert,48.80255,-113.67983
Glacier National Park,Montana,Northwest,North Fork Flathead River Paddle,55.9,262,Moderate,48.98874,-114.46302
Glacier National Park,Montana,Northwest,Northern Traverse: Chieftan Mountain to Kintla Lake,54.0,7775,Hard,48.99592,-113.65993
Glacier National Park,Montana,Northwest,Numa Ridge Lookout Trail,11.6,3021,Hard,48.82926,-114.20074
Glacier National Park,Montana,Northwest,Nyack Creek,34.7,2687,Hard,48.43661,-113.80285
Glacier National Park,Montana,Northwest,Nyack-Coal Creek Loop,42.0,3927,Hard,48.43677,-113.80308
Glacier National Park,Montana,Northwest,Oldman Lake via Pitamakan Pass Trail,12.9,2037,Expert,48.4902,-113.36374
Glacier National Park,Montana,Northwest,Otokomi Lake,10.4,2303,Hard,48.69484,-113.51926
Glacier National Park,Montana,Northwest,Painted Tepee Peak and Cobalt Lake Trail,16.1,3103,Moderate,48.48396,-113.36959
Glacier National Park,Montana,Northwest,Paradise Point Trail,1.4,160,Moderate,48.48442,-113.36926
Glacier National Park,Montana,Northwest,Paradise Point and Aster Park,4.0,341,Moderate,48.48477,-113.36974
Glacier National Park,Montana,Northwest,Piegan Pass Trail,12.4,2014,Expert,48.70154,-113.66749
Glacier National Park,Montana,Northwest,Ptarmigan Lake Trail,8.6,1896,Hard,48.79984,-113.6791
Glacier National Park,Montana,Northwest,Ptarmigan Trail to Cosley Lake,26.6,5774,Expert,48.80004,-113.67922
Glacier National Park,Montana,Northwest,"Ptarmigan Trail to Helen Lake, Elizabeth Lake, Cosley Lake, Stoney Indian Pass, Waterton Valley Trail",39.2,5784,Moderate,48.79771,-113.6788
Glacier National Park,Montana,Northwest,Quartz Lake Loop Trail,12.7,2621,Moderate,48.82922,-114.20054
Glacier National Park,Montana,Northwest,Rainbow Falls Trail,1.9,98,Easy,48.95784,-113.89222
Glacier National Park,Montana,Northwest,Red Eagle Lake,15.1,1148,Moderate,48.73843,-113.43765
Glacier National Park,Montana,Northwest,Redgap Pass Trail,31.4,5866,Expert,48.79578,-113.65587
Glacier National Park,Montana,Northwest,Redrock Falls via Swiftcurrent Pass,3.6,236,Easy,48.79767,-113.67863
Glacier National Park,Montana,Northwest,Rockwell Falls Trail,6.6,403,Moderate,48.48319,-113.36945
Glacier National Park,Montana,Northwest,Rocky Point Trail,3.9,252,Easy,48.54772,-113.98139
Glacier National Park,Montana,Northwest,Rocky Point via Lake McDonald Trail,1.9,236,Moderate,48.5524,-113.98891
Glacier National Park,Montana,Northwest,Running Eagle Falls Trail,0.6,26,Easy,48.49608,-113.34808
Glacier National Park,Montana,Northwest,Saint Mary Lake Trail,24.1,2706,Moderate,48.67563,-113.57867
Glacier National Park,Montana,Northwest,Scalplock Lookout Trail,9.2,3225,Moderate,48.27483,-113.60317
Glacier National Park,Montana,Northwest,Scenic Point,7.4,2352,Hard,48.48516,-113.36156
Glacier National Park,Montana,Northwest,Siyeh Pass Trail,20.6,5551,Hard,48.70155,-113.66745
Glacier National Park,Montana,Northwest,Siyeh Summit,8.6,4064,Hard,48.70119,-113.66857
Glacier National Park,Montana,Northwest,Snyder Lake Trail,8.8,2050,Moderate,48.61752,-113.87713
Glacier National Park,Montana,Northwest,Snyder Ridge Trail,11.7,2542,Moderate,48.6169,-113.87557
Glacier National Park,Montana,Northwest,Sperry Chalet Trail,11.9,3500,Hard,48.61688,-113.87545
Glacier National Park,Montana,Northwest,St. Mary and Virginia Falls Trail,2.9,452,Easy,48.67435,-113.60868
Glacier National Park,Montana,Northwest,Stanton Mountain,7.5,4484,Hard,48.63763,-113.88831
Glacier National Park,Montana,Northwest,Sun Point Nature Trail,1.7,213,Easy,48.67869,-113.59547
Glacier National Park,Montana,Northwest,Sunrift Gorge Trail,1.3,360,Easy,48.67865,-113.59524
Glacier National Park,Montana,Northwest,Swiftcurrent Mountain via Granite Park Trail,12.1,4238,Hard,48.75494,-113.80044
Glacier National Park,Montana,Northwest,Swiftcurrent Nature Trail,2.6,127,Easy,48.79725,-113.66842
Glacier National Park,Montana,Northwest,Swiftcurrent Pass Loop,1.1,39,Easy,48.7976,-113.6778
Glacier National Park,Montana,Northwest,Swiftcurrent Pass Trail To Swiftcurrent Mountain,15.9,3766,Expert,48.79803,-113.67925
Glacier National Park,Montana,Northwest,The Garden Wall,14.7,3507,Hard,48.69646,-113.71774
Glacier National Park,Montana,Northwest,The Loop and Garden Wall,14.2,5177,Hard,48.75522,-113.80042
Glacier National Park,Montana,Northwest,Trail of the Cedars,0.8,36,Easy,48.68007,-113.8192
Glacier National Park,Montana,Northwest,Triple Divide Trail,30.2,5623,Expert,48.60246,-113.38372
Glacier National Park,Montana,Northwest,Twin Falls Trail via Two Medicine Lake West End Boat Dock,1.9,111,Easy,48.47434,-113.40905
Glacier National Park,Montana,Northwest,Twin Falls via Two Medicine Creek South Shore and North Shore Trail,8.4,636,Moderate,48.48308,-113.36904
Glacier National Park,Montana,Northwest,Two Medicine Lake Loop,9.7,718,Moderate,48.48479,-113.36973
Glacier National Park,Montana,Northwest,Two Medicine Lake South Shore Trail,6.6,649,Moderate,48.48327,-113.36951
Glacier National Park,Montana,Northwest,Upper Kintla Lake,23.2,1719,Hard,48.93512,-114.35243
Glacier National Park,Montana,Northwest,Upper Two Medicine Creek Loop,10.9,849,Moderate,48.48471,-113.36894
Glacier National Park,Montana,Northwest,Upper Two Medicine Trail,11.2,977,Moderate,48.4833,-113.36949
Glacier National Park,Montana,Northwest,Waterton Valley Trail,20.2,3769,Expert,48.95776,-113.89222
Glacier National Park,Montana,Northwest,West Lakes Trail  [CLOSED],20.1,5137,Hard,48.63755,-113.8887
Grand Canyon National Park,Arizona,Southwest,1.5 Mile Resthouse via Bright Angel Trail,2.9,1148,Moderate,36.05706,-112.14428
Grand Canyon National Park,Arizona,Southwest,AZ Trail Segment 37,22.3,1000,Moderate,35.95748,-111.9554
Grand Canyon National Park,Arizona,Southwest,Arizona Trail #36,16.8,613,Hard,35.95748,-111.95498
Grand Canyon National Park,Arizona,Southwest,Blue Springs Trail,17.0,2368,Moderate,36.04021,-111.82769
Grand Canyon National Park,Arizona,Southwest,Boucher Trail,17.7,5626,Expert,36.06032,-112.21239
Grand Canyon National Park,Arizona,Southwest,Boucher Trail to Hermit Trail Loop,20.2,5770,Hard,36.06059,-112.21213
Grand Canyon National Park,Arizona,Southwest,Bright Angel Point Trail,0.9,144,Easy,36.19703,-112.05258
Grand Canyon National Park,Arizona,Southwest,Bright Angel Trail to Bright Angel Campground and River Trail,17.7,5006,Hard,36.05735,-112.14381
Grand Canyon National Park,Arizona,Southwest,Bright Angel Trail to Phantom Overlook to South Kaibab Trail,17.3,5738,Hard,36.0575,-112.14411
Grand Canyon National Park,Arizona,Southwest,Bright Angel Trail to Tonto Trail,72.6,10180,Hard,36.05701,-112.14437
Grand Canyon National Park,Arizona,Southwest,Bright Angel Trail: South Rim to Phantom Ranch,18.0,4983,Hard,36.05742,-112.14421
Grand Canyon National Park,Arizona,Southwest,Cape Final,4.0,495,Easy,36.14579,-111.9355
Grand Canyon National Park,Arizona,Southwest,Cape Royal Trail,1.0,65,Easy,36.12234,-111.94949
Grand Canyon National Park,Arizona,Southwest,Clear Creek Trail,30.6,8772,Expert,36.05353,-112.08346
Grand Canyon National Park,Arizona,Southwest,Cliff Springs Trail,1.1,308,Easy,36.12463,-111.94782000000001
Grand Canyon National Park,Arizona,Southwest,Coconino Overlook,1.3,465,Easy,36.21714,-112.05658
Grand Canyon National Park,Arizona,Southwest,Deer Creek to Colorado River,18.3,5882,Expert,36.43467,-112.43005
Grand Canyon National Park,Arizona,Southwest,Desert View Visitor Center Trail,0.4,36,Easy,36.04123,-111.82692
Grand Canyon National Park,Arizona,Southwest,Dripping Springs via Dripping Springs and Hermit Trail,6.3,2614,Hard,36.06043,-112.2125
Grand Canyon National Park,Arizona,Southwest,Grand Canyon Bridle Trail,3.2,255,Easy,36.19815,-112.05291
Grand Canyon National Park,Arizona,Southwest,Grand Canyon Rim Trail,5.4,351,Easy,36.05723,-112.14378
Grand Canyon National Park,Arizona,Southwest,Grand Canyon Rim Village to Hermit's Rest,15.3,1394,Easy,36.05711,-112.14443
Grand Canyon National Park,Arizona,Southwest,Grand Canyon South Rim Scenic Drive: Cameron to Grand Canyon Village,55.0,5255,Easy,35.85497,-111.42506
Grand Canyon National Park,Arizona,Southwest,Grand Canyon West Rim Trail,12.8,557,Easy,36.05264,-112.08368
Grand Canyon National Park,Arizona,Southwest,Grandview Point to Horseshoe Mesa East Trail,7.3,2736,Hard,35.99716,-111.98813
Grand Canyon National Park,Arizona,Southwest,Grandview Point to Horseshoe Mesa Trail,5.5,2385,Moderate,35.99809,-111.98778
Grand Canyon National Park,Arizona,Southwest,Grandview Trail Loop,11.6,3900,Expert,35.99805,-111.98775
Grand Canyon National Park,Arizona,Southwest,Hermit Camp to Monument Creek Camp via Tonto Trail,6.3,1217,Moderate,36.08161,-112.21296
Grand Canyon National Park,Arizona,Southwest,Hermit Trail,15.4,5144,Hard,36.06193,-112.21112
Grand Canyon National Park,Arizona,Southwest,Hermit Trail to Dripping Springs,5.3,2004,Hard,36.06024,-112.21229
Grand Canyon National Park,Arizona,Southwest,Hermit Trail to Granite Rapids Campground,21.9,5738,Hard,36.06077,-112.21244
Grand Canyon National Park,Arizona,Southwest,Hermit's Rest Viewpoint  to Santa Maria Spring,3.4,1735,Moderate,36.06065,-112.21219
Grand Canyon National Park,Arizona,Southwest,Hermit's Rest Viewpoint to Tonto Trail to Bright Angel Trailhead,21.2,5229,Hard,36.06109,-112.21163
Grand Canyon National Park,Arizona,Southwest,Horseshoe Mesa Loop via Grand View Trail,12.2,3874,Hard,35.99855,-111.98737
Grand Canyon National Park,Arizona,Southwest,Indian Garden via Bright Angel Trail,8.2,2942,Hard,36.05745,-112.14434
Grand Canyon National Park,Arizona,Southwest,Ken Patrick Trail North from Point Imperial,4.9,472,Easy,36.27926,-111.97905
Grand Canyon National Park,Arizona,Southwest,Ken Patrick Trail South from Point Imperial,9.7,1236,Hard,36.27899,-111.97827
Grand Canyon National Park,Arizona,Southwest,Lava Falls Trail,2.6,2503,Hard,36.21165,-113.08357
Grand Canyon National Park,Arizona,Southwest,Mather Campground Trail,2.3,121,Easy,36.04858,-112.11664
Grand Canyon National Park,Arizona,Southwest,Monument Point via Bill Hall Trail,1.5,341,Easy,36.43466,-112.42976
Grand Canyon National Park,Arizona,Southwest,Nankoweap Trail,30.7,8428,Expert,36.27949,-111.97881
Grand Canyon National Park,Arizona,Southwest,New Hance Trail,13.0,4944,Hard,36.0046,-111.92426
Grand Canyon National Park,Arizona,Southwest,North Bass Trail,22.3,7109,Expert,36.33558,-112.34993
Grand Canyon National Park,Arizona,Southwest,North Bass Trail to Muav Cabin,1.5,744,Easy,36.33556,-112.34986
Grand Canyon National Park,Arizona,Southwest,North Kaibab Trail to Colorado River,28.0,6866,Expert,36.21704,-112.05675
Grand Canyon National Park,Arizona,Southwest,North Kaibab Trail to Redwall Bridge,6.9,2631,Hard,36.21699,-112.05666
Grand Canyon National Park,Arizona,Southwest,North Kaibab Trail to Roaring Springs,8.4,3517,Hard,36.21687,-112.05678
Grand Canyon National Park,Arizona,Southwest,North Kaibab Trail to Supai Tunnel and Coconino Overlook,3.7,1397,Moderate,36.21724,-112.05655
Grand Canyon National Park,Arizona,Southwest,Palisades Creek Trail,22.6,6558,Moderate,36.033,-111.85214
Grand Canyon National Park,Arizona,Southwest,Phantom Ranch to Phantom Overlook,2.1,675,Moderate,36.10485,-112.09488
Grand Canyon National Park,Arizona,Southwest,Phantom Ranch to Ribbon Falls via North Kaibab Trail,11.9,1945,Hard,36.10656,-112.09423
Grand Canyon National Park,Arizona,Southwest,Plateau Point Trail via Bright Angel Trail,12.2,3156,Hard,36.05681,-112.14201
Grand Canyon National Park,Arizona,Southwest,Point Imperial,0.1,22,Easy,36.27911,-111.97786
Grand Canyon National Park,Arizona,Southwest,Powell Plateau Trail,5.0,1778,Moderate,36.33552,-112.34981
Grand Canyon National Park,Arizona,Southwest,Ribbon Falls from the North Rim via North Kaibob Trail,16.8,5380,Hard,36.21704,-112.05675
Grand Canyon National Park,Arizona,Southwest,"Rim Trail, South Kaibab and Bright Angel Loop",21.2,4927,Hard,36.06,-112.10668
Grand Canyon National Park,Arizona,Southwest,Rim to Rim Trail Segment: Indian Garden to Colorado River,6.0,1410,Expert,36.07836,-112.12709
Grand Canyon National Park,Arizona,Southwest,Rim to Rim: North to South and Ribbon Falls,31.0,6548,Expert,36.21704,-112.05675
Grand Canyon National Park,Arizona,Southwest,Rim-to-Rim: North Kaibab to Grand Canyon Village,21.6,5298,Hard,36.21692,-112.05678
Grand Canyon National Park,Arizona,Southwest,Rim-to-Rim: North Kaibab to South Kaibab Trailhead,19.3,5469,Expert,36.21689,-112.05678
Grand Canyon National Park,Arizona,Southwest,Roosevelt Point Trail,0.3,3,Easy,36.21822,-111.95239
Grand Canyon National Park,Arizona,Southwest,Schmutz Spring,5.5,1840,Moderate,36.34069,-112.92579
Grand Canyon National Park,Arizona,Southwest,Shoshone Point Trail,2.1,150,Easy,36.03496,-112.06924
Grand Canyon National Park,Arizona,Southwest,South Bass Trail,12.2,4366,Expert,36.18375,-112.37666
Grand Canyon National Park,Arizona,Southwest,South Bass to Hermits Rest via Tonto West,41.3,9619,Expert,36.18378,-112.37658
Grand Canyon National Park,Arizona,Southwest,South Canyon,10.8,3254,Expert,36.47407,-111.92809
Grand Canyon National Park,Arizona,Southwest,South Kaibab Trail to Cedar Ridge,3.1,1177,Moderate,36.05346,-112.08361
Grand Canyon National Park,Arizona,Southwest,South Kaibab Trail to Ooh Aah Point,1.8,692,Moderate,36.05309,-112.08387
Grand Canyon National Park,Arizona,Southwest,South Kaibab Trail to Phantom Ranch,13.4,4911,Hard,36.05298,-112.0839
Grand Canyon National Park,Arizona,Southwest,South Kaibab Trail to Skeleton Point,5.4,1978,Hard,36.05356,-112.08336
Grand Canyon National Park,Arizona,Southwest,South Kaibab Trail to Tip Off,9.0,3297,Hard,36.05348,-112.08359
Grand Canyon National Park,Arizona,Southwest,South Kaibab to North Kaibab to Bright Angel Trail,40.9,11742,Expert,36.05299,-112.08351
Grand Canyon National Park,Arizona,Southwest,"South Kaibab, North Kaibab and Bright Angel Trail",35.8,8963,Expert,36.05347,-112.08347
Grand Canyon National Park,Arizona,Southwest,"South Kaibab, Phantom Ranch, and Bright Angel Trail Loop",16.7,4596,Hard,36.05344,-112.08364
Grand Canyon National Park,Arizona,Southwest,"South Kaibab, Tonto and Bright Angel Trail",12.4,3395,Expert,36.05271,-112.08398
Grand Canyon National Park,Arizona,Southwest,South to North Kaibab Trail,19.3,6453,Hard,36.05355,-112.08342
Grand Canyon National Park,Arizona,Southwest,South to North Kalbab Trail,30.9,11112,Expert,36.05288,-112.0836
Grand Canyon National Park,Arizona,Southwest,Tanner Beach and Lava Rapids Trail,19.8,5659,Moderate,36.03309,-111.85206
Grand Canyon National Park,Arizona,Southwest,Tanner Trail,13.3,5288,Expert,36.03276,-111.85322
Grand Canyon National Park,Arizona,Southwest,Tanner Trail to Grandview Trail and Grandview Point,31.6,7992,Expert,36.03297,-111.85331
Grand Canyon National Park,Arizona,Southwest,Tanner and Beamer Trail,30.8,7585,Moderate,36.03308,-111.85206
Grand Canyon National Park,Arizona,Southwest,The Escalante Route Trail,34.8,9455,Hard,36.03302,-111.85214
Grand Canyon National Park,Arizona,Southwest,Three-Mile Resthouse via Bright Angel Trail,5.4,2086,Hard,36.05701,-112.14414
Grand Canyon National Park,Arizona,Southwest,Thunder Creek to Deer Creek and Thunder Falls,29.0,7263,Hard,36.4347,-112.42932
Grand Canyon National Park,Arizona,Southwest,Thunder River Trail from Indian Hollow Parking Area,28.7,6505,Hard,36.45894,-112.48824
Grand Canyon National Park,Arizona,Southwest,Tiyo Point Trail,20.3,1653,Moderate,36.22079,-112.06151
